,Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,BounceRates,PageValues,SpecialDay,Weekend,Visitor_New_Visitor,Visitor_Returning_Visitor,Revenue
313,0.0,0.0,2.0,72.0,27.0,0.003703704,0.0,0.0,0,0,1,0
314,7.0,186.9761905,2.0,72.0,35.0,0.0,0.0,0.0,0,0,1,0
315,3.0,138.0,2.0,72.0,54.0,0.0,0.0,0.0,0,0,1,0
316,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0,0,1,0
317,2.0,224.88750000000005,0.0,0.0,3.0,0.0,0.0,0.0,0,0,1,0
318,2.0,61.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,1,0
319,1.0,14.0,0.0,0.0,46.0,0.0,0.0,0.0,0,0,1,0
320,1.0,38.0,0.0,0.0,23.0,0.022916667,18.855502398000006,0.0,0,0,1,1
321,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,1,0
322,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0,0,1,0
323,2.0,96.0,0.0,0.0,37.0,0.005128205,0.0,0.0,0,1,0,0
324,6.0,224.88750000000005,0.0,0.0,68.0,0.0,0.0,0.0,0,0,1,0
325,4.0,111.0,0.0,0.0,4.0,0.0,0.0,0.0,0,0,1,0
326,2.0,147.0,0.0,0.0,2.0,0.0,0.0,0.0,0,1,0,0
327,0.0,0.0,0.0,0.0,15.0,0.013333333,0.0,0.0,1,0,1,0
328,3.0,53.16666667,0.0,0.0,11.0,0.0,0.0,0.0,0,0,1,0
329,2.0,58.0,0.0,0.0,7.0,0.0,0.0,0.0,0,1,0,0
330,0.0,0.0,0.0,0.0,1.0,0.058196969500000056,0.0,0.0,0,0,1,0
331,3.0,48.5,0.0,0.0,55.0,0.0,0.0,0.0,0,1,0,0
332,1.0,21.0,2.0,72.0,21.0,0.008333333,0.0,0.0,0,0,1,0
333,4.0,115.3333333,0.0,0.0,64.0,0.003076923,0.0,0.0,0,0,1,0
334,0.0,0.0,2.0,72.0,75.0,0.002631579,0.0,0.0,0,0,1,0
335,1.0,8.0,0.0,0.0,14.0,0.0,0.0,0.0,0,0,1,0
336,1.0,32.28571429,0.0,0.0,8.0,0.0,0.0,0.0,0,0,1,0
337,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0,0,1,0
338,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0,0,1,0
339,1.0,11.0,0.0,0.0,29.0,0.0,0.0,0.0,0,0,1,0
340,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0,0,1,0
341,0.0,0.0,0.0,0.0,1.0,0.058196969500000056,0.0,0.0,0,0,1,0
342,0.0,0.0,0.0,0.0,8.0,0.058196969500000056,0.0,0.0,0,0,1,0
343,0.0,0.0,0.0,0.0,25.0,0.008,0.0,0.0,0,0,1,0
344,0.0,0.0,0.0,0.0,1.0,0.058196969500000056,0.0,0.0,0,0,1,0
345,4.0,224.88750000000005,0.0,0.0,3.0,0.0,0.0,0.0,0,1,0,0
346,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0,0,1,0
347,6.0,224.88750000000005,0.0,0.0,39.0,0.005128205,0.0,0.0,0,0,1,0
348,3.0,64.0,0.0,0.0,24.0,0.0,0.0,0.0,0,1,0,0
349,1.0,25.5,0.0,0.0,12.0,0.0,0.0,0.0,1,0,1,0
350,2.0,64.0,0.0,0.0,15.0,0.0,0.0,0.0,0,1,0,0
351,0.0,0.0,0.0,0.0,10.0,0.02,0.0,0.0,0,0,1,0
352,8.0,130.0,2.0,72.0,19.0,0.0,18.855502398000006,0.0,1,0,1,0
353,9.0,79.0,2.0,72.0,55.0,0.0,0.0,0.0,0,0,1,0
354,3.0,84.0,0.0,0.0,27.0,0.0,0.0,0.0,0,0,1,0
355,0.0,0.0,2.0,72.0,30.0,0.0,18.855502398000006,0.0,0,0,1,1
356,0.0,0.0,0.0,0.0,3.0,0.058196969500000056,0.0,0.0,0,0,1,0
357,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0,0,1,0
358,3.0,41.0,0.0,0.0,46.0,0.0,0.0,0.0,0,0,1,0
359,0.0,0.0,0.0,0.0,1.0,0.058196969500000056,0.0,0.0,0,0,1,0
360,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0,0,1,0
361,0.0,0.0,0.0,0.0,12.0,0.028571429,0.0,0.0,1,0,1,0
362,1.0,14.0,0.0,0.0,4.0,0.0,0.0,0.0,0,0,1,0
363,4.0,86.0,0.0,0.0,46.0,0.027083333,0.0,0.0,0,0,1,0
364,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1,0,1,0
365,3.0,224.88750000000005,0.0,0.0,9.0,0.0,18.855502398000006,0.0,0,1,0,1
366,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,1,0,1,0
367,1.0,11.88888889,0.0,0.0,74.0,9.83e-05,18.855502398000006,0.0,0,0,1,0
368,5.0,51.5,0.0,0.0,2.0,0.0,0.0,0.0,0,0,1,0
369,2.0,7.0,0.0,0.0,27.0,0.014814815,0.0,0.0,1,0,1,0
370,8.0,224.88750000000005,0.0,0.0,33.0,0.013888889,0.0,0.0,0,0,1,0
371,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,1,0
372,2.0,44.5,0.0,0.0,7.0,0.0,0.0,0.0,1,1,0,0
373,1.0,3.0,2.0,72.0,81.0,0.008897485,0.0,0.0,0,0,1,0
374,0.0,0.0,0.0,0.0,6.0,0.058196969500000056,0.0,0.0,0,0,1,0
375,0.0,0.0,0.0,0.0,8.0,0.028571429,0.0,0.0,0,0,1,0
376,4.0,61.0,0.0,0.0,14.0,0.0,0.0,0.0,0,0,1,0
377,3.0,90.0,0.0,0.0,25.0,0.005333333,0.0,0.0,1,0,1,0
378,0.0,0.0,0.0,0.0,25.0,0.0112,0.0,0.0,0,0,1,0
379,2.0,102.5,2.0,72.0,22.0,0.0,18.855502398000006,0.0,0,0,1,1
380,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0,0,1,0
381,0.0,0.0,0.0,0.0,3.0,0.058196969500000056,0.0,0.0,0,0,1,0
382,1.0,17.0,0.0,0.0,22.0,0.019047619,0.0,0.0,0,0,1,0
383,0.0,0.0,0.0,0.0,1.0,0.058196969500000056,0.0,0.0,0,0,1,0
384,9.0,213.3214286,2.0,72.0,61.0,0.01,18.855502398000006,0.0,0,0,1,0
385,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0,0,1,0
386,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0,0,1,0
387,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0,0,1,0
388,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0,0,1,0
389,0.0,0.0,0.0,0.0,8.0,0.025,0.0,0.0,0,0,1,0
390,6.0,71.5,0.0,0.0,47.0,0.009929078,18.855502398000006,0.0,0,0,1,1
391,0.0,0.0,0.0,0.0,7.0,0.058196969500000056,0.0,0.0,0,0,1,0
392,1.0,6.0,0.0,0.0,14.0,0.028571429,0.0,0.0,1,0,1,0
393,3.0,224.88750000000005,0.0,0.0,31.0,0.015625,0.0,0.0,0,0,1,0
394,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1,0,1,0
395,7.0,151.0,0.0,0.0,44.0,0.004081633,0.0,0.0,0,0,1,0
396,3.0,199.75,0.0,0.0,8.0,0.0,0.0,0.0,0,1,0,0
397,1.0,13.5,2.0,72.0,74.0,0.004545455,0.0,0.0,0,0,1,0
398,0.0,0.0,0.0,0.0,1.0,0.058196969500000056,0.0,0.0,0,0,1,0
399,7.0,191.2,2.0,72.0,31.0,0.000854701,18.855502398000006,0.0,0,0,1,1
400,2.0,47.0,0.0,0.0,39.0,0.0,18.855502398000006,0.0,0,0,1,1
401,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0,0,1,0
402,5.0,197.0,2.0,72.0,17.0,0.0,0.0,0.0,0,1,0,0
403,3.0,115.125,0.0,0.0,46.0,0.004255319,0.0,0.0,0,0,1,0
404,4.0,224.88750000000005,0.0,0.0,14.0,0.0,0.0,0.0,0,1,0,0
405,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0,0,1,0
406,4.0,224.88750000000005,0.0,0.0,2.0,0.0,0.0,0.0,0,1,0,0
407,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0,0,1,0
408,8.0,224.88750000000005,2.0,72.0,30.0,0.0,18.855502398000006,0.0,1,0,1,1
409,3.0,66.33333333,0.0,0.0,15.0,0.0,0.0,0.0,0,0,1,0
410,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0,0,1,0
411,2.0,190.0,2.0,0.0,37.0,0.0,0.0,0.0,1,0,1,0
412,4.0,174.0,2.0,72.0,11.0,0.0,0.0,0.0,1,1,0,0
413,3.0,227.0,0.0,0.0,2.0,0.0,0.0,0.0,1,0,1,0
414,1.0,23.0,0.0,0.0,15.0,0.028571429,0.0,0.0,1,0,1,0
415,0.0,0.0,0.0,0.0,29.0,0.006896552,0.0,0.0,0,0,1,0
416,0.0,0.0,2.0,72.0,15.0,0.0,18.855502398000006,0.0,1,0,1,1
417,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1,0,1,0
418,0.0,0.0,0.0,0.0,1.0,0.058196969500000056,0.0,0.0,1,0,1,0
419,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0,0,1,0
420,1.0,26.0,2.0,0.0,55.0,0.003508772,0.0,0.0,1,0,1,0
421,0.0,0.0,0.0,0.0,1.0,0.058196969500000056,0.0,0.0,0,0,1,0
422,0.0,0.0,0.0,0.0,38.0,0.005405405,0.0,0.0,0,0,1,0
423,2.0,41.0,0.0,0.0,7.0,0.022222222,0.0,0.0,1,0,1,0
424,4.0,74.0,2.0,72.0,74.0,0.003870968,18.855502398000006,0.0,0,0,1,1
425,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1,0,1,0
426,0.0,0.0,0.0,0.0,2.0,0.058196969500000056,0.0,0.0,1,0,1,0
427,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0,0,1,0
428,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0,0,1,0
429,0.0,0.0,0.0,0.0,1.0,0.058196969500000056,0.0,0.0,0,0,1,0
430,2.0,74.0,0.0,0.0,13.0,0.013333333,0.0,0.0,0,0,1,0
431,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,1,0,1,0
432,2.0,45.0,0.0,0.0,9.0,0.0,0.0,0.0,0,0,1,0
433,2.0,112.0,0.0,0.0,9.0,0.0,0.0,0.0,1,1,0,0
434,0.0,0.0,0.0,0.0,8.0,0.058196969500000056,0.0,0.0,1,0,1,0
435,2.0,37.0,0.0,0.0,15.0,0.0,0.0,0.0,1,1,0,0
436,0.0,0.0,0.0,0.0,21.0,0.019047619,0.0,0.0,0,0,1,0
437,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0,0,1,0
438,1.0,5.5,0.0,0.0,22.0,0.0,0.0,0.0,0,0,1,0
439,3.0,50.0,0.0,0.0,13.0,0.0,0.0,0.0,0,0,1,0
440,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,1,0,1,0
441,2.0,26.0,0.0,0.0,19.0,0.015789474,0.0,0.0,0,0,1,0
442,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0,0,1,0
443,5.0,113.5,0.0,0.0,13.0,0.0,0.0,0.0,0,1,0,0
444,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0,0,1,0
445,3.0,224.88750000000005,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0
446,3.0,228.0,2.0,72.0,23.0,0.002197802,0.0,0.0,0,0,1,0
447,3.0,55.0,2.0,72.0,2.0,0.0,0.0,0.0,0,1,0,0
448,6.0,112.5,0.0,0.0,47.0,0.004,18.855502398000006,0.0,0,0,1,0
449,1.0,17.0,0.0,0.0,12.0,0.0,0.0,0.0,1,0,1,0
450,0.0,0.0,0.0,0.0,5.0,0.04,0.0,0.0,0,0,1,0
451,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0,1,0,0
452,0.0,0.0,0.0,0.0,21.0,0.019047619,0.0,0.0,0,0,1,0
453,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1,0,1,0
454,1.0,8.5,0.0,0.0,30.0,0.0,0.0,0.0,1,1,0,0
455,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1,0,1,0
456,0.0,0.0,0.0,0.0,1.0,0.058196969500000056,0.0,0.0,0,0,1,0
457,0.0,0.0,0.0,0.0,17.0,0.0,18.855502398000006,0.0,1,1,0,1
458,0.0,0.0,0.0,0.0,1.0,0.058196969500000056,0.0,0.0,0,0,1,0
459,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0,0,1,0
460,7.0,224.88750000000005,0.0,0.0,11.0,0.0,0.0,0.0,1,1,0,0
461,0.0,0.0,0.0,0.0,15.0,0.003571429,0.0,0.0,0,0,1,0
462,0.0,0.0,2.0,72.0,8.0,0.0,0.0,0.0,1,0,1,0
463,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0,0,1,0
464,0.0,0.0,0.0,0.0,20.0,0.03,0.0,0.0,0,0,1,0
465,5.0,97.5,0.0,0.0,24.0,0.04,0.0,0.0,1,0,1,0
466,7.0,182.0833333,0.0,0.0,15.0,0.0,0.0,0.0,0,0,1,0
467,3.0,97.0,0.0,0.0,15.0,0.0125,0.0,0.0,0,0,1,0
468,0.0,0.0,0.0,0.0,2.0,0.058196969500000056,0.0,0.0,0,0,1,0
469,3.0,34.83333333,0.0,0.0,30.0,0.026666667,0.0,0.0,1,0,1,0
470,0.0,0.0,2.0,72.0,31.0,0.012903226,18.855502398000006,0.0,0,0,1,0
471,0.0,0.0,0.0,0.0,9.0,0.058196969500000056,0.0,0.0,0,0,1,0
472,0.0,0.0,0.0,0.0,3.0,0.058196969500000056,0.0,0.0,0,0,1,0
473,0.0,0.0,2.0,72.0,11.0,0.020512821,0.0,0.0,1,0,1,0
474,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0,0,1,0
475,1.0,77.0,0.0,0.0,9.0,0.0,0.0,0.0,1,1,0,0
476,3.0,107.0,0.0,0.0,45.0,0.0,18.855502398000006,0.0,1,1,0,0
477,10.0,224.88750000000005,0.0,0.0,47.0,0.0,18.855502398000006,0.0,0,0,1,0
478,7.0,224.88750000000005,2.0,0.0,15.0,0.019047619,0.0,0.0,0,0,1,0
479,0.0,0.0,0.0,0.0,1.0,0.058196969500000056,0.0,0.0,0,0,1,0
480,1.0,0.0,0.0,0.0,39.0,0.017105263,0.0,0.0,0,0,1,0
481,0.0,0.0,0.0,0.0,15.0,0.019047619,0.0,0.0,0,0,1,0
482,2.0,11.0,0.0,0.0,20.0,0.013636364,0.0,0.0,0,0,1,0
483,0.0,0.0,0.0,0.0,1.0,0.058196969500000056,0.0,0.0,0,0,1,0
484,2.0,47.66666667,0.0,0.0,5.0,0.0,0.0,0.0,0,1,0,0
485,0.0,0.0,0.0,0.0,13.0,0.030769231,0.0,0.0,0,0,1,0
486,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0,0,1,0
487,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0,0,1,0
488,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1,0,1,0
489,2.0,30.0,2.0,72.0,24.0,0.007407407,18.855502398000006,0.0,0,0,1,0
490,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1,0,1,0
491,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,1,0
492,0.0,0.0,0.0,0.0,16.0,0.014285714,0.0,0.0,0,0,1,0
493,0.0,0.0,0.0,0.0,4.0,0.058196969500000056,0.0,0.0,0,0,1,0
494,2.0,25.0,0.0,0.0,6.0,0.0,0.0,0.0,1,1,0,0
495,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,1,0,1,0
496,8.0,224.88750000000005,2.0,72.0,14.0,0.0,0.0,0.0,1,0,1,0
497,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1,0,1,0
498,5.0,59.0,0.0,0.0,3.0,0.0,0.0,0.0,1,0,1,0
499,4.0,224.88750000000005,0.0,0.0,22.0,0.019871795,0.0,0.0,0,0,1,0
500,0.0,0.0,0.0,0.0,10.0,0.04,0.0,0.0,0,0,1,0
501,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0,0,1,0
502,7.0,224.88750000000005,2.0,72.0,79.0,0.003333333,18.855502398000006,0.0,0,0,1,0
503,4.0,100.3,0.0,0.0,66.0,0.011428571,18.855502398000006,0.0,0,0,1,1
504,1.0,23.0,0.0,0.0,27.0,0.0,18.855502398000006,0.0,0,0,1,0
505,6.0,53.38095238,0.0,0.0,5.0,0.0,0.0,0.0,1,1,0,0
506,2.0,8.0,0.0,0.0,11.0,0.007692308,0.0,0.0,0,0,1,0
507,0.0,0.0,0.0,0.0,29.0,0.006896552,0.0,0.0,0,0,1,0
508,1.0,0.0,2.0,72.0,43.0,0.028787879,0.0,0.0,0,0,1,0
509,0.0,0.0,0.0,0.0,7.0,0.033333333,0.0,0.0,0,0,1,0
510,7.0,224.88750000000005,2.0,72.0,74.0,0.0,18.855502398000006,0.0,0,0,1,1
511,6.0,224.88750000000005,2.0,0.0,33.0,0.005882353,0.0,0.0,0,0,1,0
512,0.0,0.0,0.0,0.0,1.0,0.058196969500000056,0.0,0.0,0,0,1,0
513,6.0,224.88750000000005,2.0,72.0,26.0,0.006666667,18.855502398000006,0.0,1,0,1,0
514,0.0,0.0,2.0,72.0,21.0,0.0,0.0,0.0,0,0,1,0
515,0.0,0.0,0.0,0.0,1.0,0.058196969500000056,0.0,0.0,0,0,1,0
516,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0,0,1,0
517,9.0,97.64285714,0.0,0.0,37.0,0.005128205,0.0,0.0,1,0,1,0
518,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0,0,1,0
519,3.0,148.0,0.0,0.0,8.0,0.0,0.0,0.0,1,0,1,0
520,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0,0,1,0
521,3.0,58.0,0.0,0.0,23.0,0.004,0.0,0.0,0,0,1,0
522,0.0,0.0,0.0,0.0,26.0,0.023076923,0.0,0.0,1,0,1,0
523,1.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,1,0,1,0
524,4.0,97.61111111,0.0,0.0,24.0,0.038461538,0.0,0.0,0,0,1,0
525,4.0,57.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,1,0
526,2.0,34.0,0.0,0.0,21.0,0.018181818,0.0,0.0,1,0,1,0
527,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0,0,1,0
528,0.0,0.0,0.0,0.0,9.0,0.022222222,0.0,0.0,0,0,1,0
529,1.0,7.0,0.0,0.0,4.0,0.0,0.0,0.0,0,0,1,0
530,2.0,37.5,0.0,0.0,2.0,0.0,0.0,0.0,0,0,1,0
531,1.0,3.0,0.0,0.0,40.0,0.0,0.0,0.0,0,0,1,0
532,0.0,0.0,0.0,0.0,1.0,0.058196969500000056,0.0,0.0,0,0,1,0
533,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1,0,1,0
534,0.0,0.0,0.0,0.0,8.0,0.025,0.0,0.0,1,0,1,0
535,2.0,22.5,0.0,0.0,28.0,0.0,0.0,0.0,0,0,1,0
536,0.0,0.0,2.0,72.0,1.0,0.0,0.0,0.0,0,0,1,0
537,0.0,0.0,0.0,0.0,7.0,0.028571429,0.0,0.0,0,0,1,0
538,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0,0,1,0
539,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0,0,1,0
540,0.0,0.0,0.0,0.0,1.0,0.058196969500000056,0.0,0.0,0,0,1,0
541,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0,0,1,0
542,0.0,0.0,0.0,0.0,19.0,0.005555556,0.0,0.0,0,1,0,0
543,2.0,38.0,0.0,0.0,21.0,0.0,0.0,0.0,1,0,1,0
544,6.0,77.0,2.0,72.0,34.0,0.0,18.855502398000006,0.0,0,0,1,0
545,2.0,58.5,2.0,72.0,16.0,0.0,0.0,0.0,1,1,0,0
546,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1,0,1,0
547,6.0,99.33333333,2.0,72.0,5.0,0.0,0.0,0.0,0,1,0,0
548,3.0,117.0,0.0,0.0,20.0,0.00952381,0.0,0.0,0,1,0,0
549,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0,0,1,0
550,2.0,16.66666667,0.0,0.0,22.0,0.001298701,0.0,0.0,0,0,1,0
551,0.0,0.0,0.0,0.0,9.0,0.022222222,0.0,0.0,0,0,1,0
552,7.0,81.5,0.0,0.0,61.0,0.005797101,0.0,0.0,0,0,1,0
553,0.0,0.0,0.0,0.0,11.0,0.036363636,0.0,0.0,0,0,1,0
554,0.0,0.0,0.0,0.0,1.0,0.058196969500000056,0.0,0.0,0,0,1,0
555,0.0,0.0,2.0,72.0,11.0,0.018181818,0.0,0.0,0,0,1,0
556,4.0,34.0,0.0,0.0,46.0,0.0,0.0,0.0,0,1,0,0
557,4.0,38.5,0.0,0.0,33.0,0.002631579,0.0,0.0,1,0,1,0
558,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0,0,1,0
559,0.0,0.0,0.0,0.0,44.0,0.004545455,0.0,0.0,0,0,1,0
560,7.0,156.25,0.0,0.0,37.0,0.0,0.0,0.0,0,0,1,0
561,3.0,15.0,0.0,0.0,11.0,0.018181818,0.0,0.0,0,0,1,0
562,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0,0,1,0
563,0.0,0.0,2.0,72.0,1.0,0.0,0.0,0.0,0,0,1,0
564,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0,0,1,0
565,1.0,19.0,0.0,0.0,40.0,0.005,0.0,0.0,1,0,1,0
566,0.0,0.0,0.0,0.0,5.0,0.04,0.0,0.0,1,0,1,0
567,1.0,7.0,0.0,0.0,17.0,0.0125,0.0,0.0,0,0,1,0
568,0.0,0.0,0.0,0.0,3.0,0.058196969500000056,0.0,0.0,0,0,1,0
569,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,1,0,1,0
570,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1,0,1,0
571,0.0,0.0,0.0,0.0,7.0,0.028571429,0.0,0.0,0,0,1,0
572,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0,0,1,0
573,0.0,0.0,0.0,0.0,12.0,0.033333333,0.0,0.0,1,0,1,0
574,5.0,67.5,2.0,72.0,32.0,0.0,0.0,0.0,0,0,1,0
575,7.0,224.88750000000005,0.0,0.0,74.0,0.006635802,18.855502398000006,0.0,1,0,1,0
576,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,1,0
577,0.0,0.0,0.0,0.0,2.0,0.058196969500000056,0.0,0.0,1,0,1,0
578,3.0,14.0,0.0,0.0,27.0,0.026666667,0.0,0.0,1,0,1,0
579,6.0,145.0,0.0,0.0,13.0,0.0,0.0,0.0,0,1,0,0
580,0.0,0.0,0.0,0.0,5.0,0.032727273,0.0,0.0,0,0,1,0
581,0.0,0.0,2.0,72.0,25.0,0.041666667,0.0,0.0,1,0,1,0
582,1.0,43.0,0.0,0.0,37.0,0.0,0.0,0.0,0,1,0,0
583,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0,0,1,0
584,4.0,84.0,0.0,0.0,21.0,0.0,0.0,0.0,0,0,1,0
585,0.0,0.0,0.0,0.0,2.0,0.058196969500000056,0.0,0.0,0,0,1,0
586,4.0,120.0,0.0,0.0,13.0,0.0,0.0,0.0,0,0,1,0
587,0.0,0.0,2.0,0.0,51.0,0.0,18.855502398000006,0.0,0,0,1,1
588,0.0,0.0,0.0,0.0,35.0,0.005714286,0.0,0.0,0,0,1,0
589,0.0,0.0,0.0,0.0,1.0,0.058196969500000056,0.0,0.0,0,0,1,0
590,0.0,0.0,0.0,0.0,17.0,0.011764706,0.0,0.0,0,0,1,0
591,0.0,0.0,0.0,0.0,1.0,0.058196969500000056,0.0,0.0,0,0,1,0
592,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0,0,1,0
593,5.0,224.88750000000005,0.0,0.0,3.0,0.0,0.0,0.0,0,1,0,0
594,1.0,0.0,0.0,0.0,34.0,0.00625,0.0,0.0,0,0,1,0
595,9.0,72.94444444,2.0,72.0,17.0,0.008695652,0.0,0.0,0,0,1,0
596,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,1,0
597,0.0,0.0,0.0,0.0,30.0,0.006666667,0.0,0.0,0,0,1,0
598,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0,0,1,0
599,1.0,18.5,0.0,0.0,12.0,0.058196969500000056,0.0,0.0,0,0,1,0
600,6.0,87.33333333,0.0,0.0,62.0,0.0,0.0,0.0,1,0,1,0
601,6.0,99.60588235,0.0,0.0,83.0,0.0,18.855502398000006,0.0,0,0,1,1
602,3.0,63.0,0.0,0.0,13.0,0.030769231,0.0,0.0,0,0,1,0
603,3.0,68.0,2.0,72.0,10.0,0.0,18.855502398000006,0.0,1,0,1,1
604,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0,0,1,0
605,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0,0,1,0
606,3.0,68.5,0.0,0.0,37.0,0.005405405,0.0,0.0,1,0,1,0
607,1.0,135.0,0.0,0.0,2.0,0.0,0.0,0.0,0,0,1,0
608,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1,0,1,0
609,1.0,34.0,0.0,0.0,7.0,0.0,18.855502398000006,0.0,0,1,0,1
610,6.0,176.25,2.0,72.0,41.0,0.012962963,18.855502398000006,0.0,1,0,1,1
611,7.0,224.88750000000005,2.0,72.0,74.0,0.002531328,0.0,0.0,0,0,1,0
612,6.0,224.88750000000005,2.0,72.0,48.0,0.003846154,18.855502398000006,0.0,0,0,1,1
613,4.0,76.0,0.0,0.0,39.0,0.004761905,18.855502398000006,0.0,0,0,1,0
614,3.0,118.6666667,0.0,0.0,17.0,0.003703704,18.855502398000006,0.0,1,0,1,1
615,0.0,0.0,0.0,0.0,11.0,0.018181818,0.0,0.0,0,0,1,0
616,8.0,174.5,0.0,0.0,10.0,0.0,0.0,0.0,0,0,1,0
617,1.0,40.0,0.0,0.0,27.0,0.0,0.0,0.0,0,0,1,0
618,8.0,201.1666667,2.0,72.0,18.0,0.0,0.0,0.0,0,0,1,0
619,7.0,224.88750000000005,2.0,72.0,74.0,0.002105263,0.0,0.0,0,0,1,0
620,4.0,56.0,0.0,0.0,31.0,0.0,0.0,0.0,0,0,1,0
621,3.0,92.83333333,0.0,0.0,24.0,0.002666667,18.855502398000006,0.0,0,0,1,1
622,0.0,0.0,0.0,0.0,16.0,0.0125,0.0,0.0,0,0,1,0
623,0.0,0.0,0.0,0.0,6.0,0.058196969500000056,0.0,0.0,0,0,1,0
624,1.0,4.0,2.0,72.0,5.0,0.0,0.0,0.0,0,0,1,0
625,2.0,102.0,0.0,0.0,16.0,0.0,0.0,0.0,1,0,1,0
626,0.0,0.0,0.0,0.0,3.0,0.058196969500000056,0.0,0.0,0,0,1,0
627,1.0,11.0,0.0,0.0,16.0,0.0,0.0,0.0,0,1,0,0
